,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene27,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100
Gene78,0.5353639648343851,0.5687627887401625,0.6473419540797913,0.18928078947757232,0.30150755677818447,0.478822250598325,0.4760184272472702,0.7421426447160586,0.5981515661770032,0.44610544271168245,0.35653690789314574,0.23686635762644925,0.6118664922206623,0.4810451610434061,0.4173307639853691,0.7980515710071693,0.3131177899172612,0.6799554497694884,0.4671268509764809,0.7075904729970766,0.5026488638205995,0.7868573871172575,0.2558075240947128,0.7686119830508467,0.8467802236887002,0.37160683151116636,0.07710890190625064,0.29516119350305575,0.5691795075951096,0.2769022718222562,0.3166811340627449,0.511408365071415,0.24294208553637947,0.49893124821885665,0.3117548209191782,0.5616211780709564,0.6471839887172545,0.387628586031947,0.7723015259576924,0.31428356974185734,0.4398389191090799,0.4882027709986872,0.5370189849407196,0.5701889514323304,0.41060112907011964,0.4045604097289113,0.5663450151541445,0.52472848432187,0.49936010110192686,0.4341759478948576,0.19744641670344049,0.38741211340099524,0.23045877466042042,0.3837129654637695,0.4702918061288646,0.8654289150147152,0.21426927577819482,0.5139069359683582,0.7805442515787239,0.17317528423496276,0.5789772844735964,0.12926567401308753,0.3780517635607468,0.7704659954252128,0.38824382991588946,0.44769213685416953,0.2678710135162101,0.41572059002933504,0.14702588369571556,0.7734738874894567,0.5706467045262285,0.7396017175689957,0.1717499347856305,0.3636118813407806,0.173490381889006,0.3700649858922543,0.6528691758295422,1.0,0.6421742538423127,0.6378436831795152,0.5203482403060371,0.38066963636284845,0.6508250638081309,0.11992365787568393,0.7974212656750717,0.3310181500722715,0.5259337835044864,0.577428537528462,0.17869931308117049,0.6509292985474325,0.6561088573512484,0.508631795232341,0.48503774360361745,0.5308559717855397,0.8036914850818073,0.3717691801457228,0.5028021910898464,0.5798423912964668,0.3029128647042153,0.5468253443467178
Gene79,0.19814293254815396,0.5298910561635297,0.8441584001009327,0.564842609983111,0.5423018129790742,0.29955377712708076,0.8444652004726704,0.7873026002893576,0.14202414600597668,0.25863787976823566,0.22067195315521,0.40877179664939267,0.12294523976577737,0.39537074462370403,0.5138660098601335,0.5615199573071021,0.21350913412184952,0.5976039615744995,0.6017462096225425,0.719768177747534,0.6697068240641306,0.5376487277722832,0.5229781572604142,0.586999419268263,0.2882299047428431,0.6072720153097231,0.5278034991258205,0.3907438960604124,0.5759123923170983,0.3993781582308077,0.17764883018203942,0.613795726150661,0.26991555586932225,0.48247271888661813,0.3233909443595017,0.598651136694567,0.7035725083414146,0.6744472031974759,0.47005494150077093,0.4598360862744787,0.6684502409955637,0.38322440239211353,0.09703232830122771,0.30500808043283456,0.7072582363795912,0.7955510207721099,0.7556625110243406,0.3675884424535338,0.2404818448129975,0.007291630551756079,0.3933588159126975,0.6181767867994077,0.8650921384137014,0.5528657891519009,0.630949696821813,0.6664687369867643,0.5613714947642933,0.5271761438235426,0.29222829615626744,0.3671348481413637,0.3035223795916565,0.1979105224690323,0.42644071364517855,0.7975614832936668,0.42227656440535,0.6718180742432114,0.3745064380522396,0.6675542577079894,0.5633026696813468,0.3898472850478193,0.6979586047961563,0.12126147429246886,0.8492823031595795,0.7404423106249219,0.7035368862721056,0.7301193388026042,0.363670638585961,0.6421742538423127,1.0,0.3882368307058192,0.21189271911120766,0.24877782967024753,0.4738547396711329,0.7316593294024389,0.37915855515675834,0.5835769102939763,0.371886375481757,0.5834787924459425,0.34508436043324675,0.5219629404833218,0.43655361145351756,0.5333483341478009,0.41267947506857894,0.6589239901472028,0.3852754527950529,0.44981077705752703,0.6067261042414958,0.4447818540386054,0.489180051348521,0.9177692607939285
Gene80,0.34644473060784403,0.17933427712834332,0.5324562110370556,0.542493931854823,0.28362170312880214,0.6251682876638892,0.497929402804386,0.7186080791411174,0.30837373935231616,0.544529516102178,0.9153058807074016,0.47708888413266176,0.5181909535622953,0.3211252569220487,0.21896539434019308,0.39574864285789796,0.6877670909106145,0.48106823639252966,0.33939197583178277,0.6264470874138559,0.7099247574591084,0.6123633726964917,0.1246914451160741,0.43898424394519747,0.8673038482474749,0.45424191427631505,0.6846042001605259,0.536338457935373,0.4793292447579462,0.5695453581893135,0.8832688590186399,0.7271924345580354,0.6941405963487935,0.5180754318281692,0.3321979020786371,0.3072291414168283,0.45092532190272205,0.7418236710469407,0.2953598134463176,0.45074015281654967,0.29489344368622644,0.4733750073839962,0.6465008291794208,0.3348085029141594,0.4785011192716027,0.39323559050463647,0.6281598740256042,0.4812189352786034,0.8779551922387171,0.15906848895481257,0.689680348911876,0.48824617904997264,0.4730202879773063,0.14771119494821078,0.5989344118666143,0.4844698589374523,0.4226193170907291,0.5333026123611856,0.3191054088816353,0.30719201653022177,0.6177200335448705,0.3168752751659686,0.16196083844866255,0.6791488155876986,0.36258945187955605,0.2999460046336132,0.40123764034121906,0.04377242826824557,0.3429614937514294,0.4669564884390232,0.8604739609859384,0.5692445136007691,0.38382576286033654,0.4975357790282722,0.48149367425572664,0.42962298201877097,0.48758063592133927,0.6378436831795152,0.3882368307058192,1.0,0.3431986814995616,0.15288758137106,0.35736995051246123,0.3215807775050947,0.6974464352233383,0.4217724298643891,0.4638934945440759,0.3961158493493405,0.5032450052990618,0.5857200786448644,0.42964004498852804,0.11709825680069408,0.17690045200977395,0.30641047503550245,0.11138000953899985,0.24714144162948004,0.26921950126162825,0.535364752258921,0.7316221530731064,0.3693664851027477
Gene81,0.7916856749114946,0.5141746777316931,0.492879770240462,0.5203686162637282,0.5989354201460411,0.41143063868697277,0.7868053272222932,0.47565695143436704,0.4622923168171959,0.18697754919460402,0.812876526012412,0.7055814254401566,0.6274243243380304,0.19238084619585322,0.7474539644167348,0.502093686004626,0.40965645671109213,0.32807663651205965,0.5726056129362447,0.5400963935520614,0.2625183008699395,0.5735596928627751,0.5278718195560478,0.6164635975083175,0.252926030054416,0.2645014055125793,0.5469050262515958,0.13880578223953555,0.42800052246247156,0.6218790380544754,0.5450063517315857,0.37632075020690003,0.34846284353903473,0.23881332958125562,0.47403763396853044,0.29107474336118766,0.5110755221453201,0.6273141032921874,0.4244482871225218,0.902704444587578,0.836044320464137,0.33548987072405845,0.10181951867768779,0.3835523505809667,0.3062221683562919,0.5176483623375459,0.4890410377330171,0.04968076443869196,0.5371421758240011,0.5579681761451165,0.10110386037435437,0.28182252618323544,0.974195217223351,0.45877617002682075,0.8064992749542451,0.21879147950942368,0.28584799470165656,0.4433825598008081,0.34245224812440267,0.598489408417536,0.539538799952678,0.42530745991027297,0.8877609640381763,0.38514663320677534,0.7790733269714087,0.44828254607304424,0.5682808351287534,0.34419155212640473,0.6081784040447369,0.3823966747133806,0.3855992011268052,0.32423580697508075,0.6515179616199052,0.5584296689668615,0.588118900867963,0.46086912574718075,0.773539423580701,0.5203482403060371,0.21189271911120766,0.3431986814995616,1.0,0.07431628582028749,0.274679206179695,0.3102205776309366,0.3430452232731427,0.4653505149823068,0.4799239799926936,0.4363799045322776,0.31858374984162807,0.8195588514187574,0.6003225710931023,0.43632154323844696,0.5019162970572243,0.4939748395709391,0.32227271791987744,0.5897918392674948,0.2956752260434405,0.27814803516202735,0.43181570595404833,0.46933123777456087
Gene82,0.7197629893451791,0.550867818191888,0.3634233266628261,0.3720764007521178,0.748460096139971,0.7922066471841426,0.22822284295657075,0.5187764499845082,0.7071014945662264,0.7706619954072329,0.29451470715551076,0.3235433480837726,0.8381037762912987,0.5272220738041268,0.2642232873584536,0.33568461005508354,0.8533565919317385,0.5719727188645956,0.5225164524172479,0.6662385993788904,0.17759599195231696,0.4207747606473556,0.2398958840396861,0.7562517211143027,0.5801935545079455,0.4444510073499557,0.4812081417081854,0.8886325209434589,0.8611924203676464,0.2342912185160948,0.8306828646876321,0.44887951973496204,0.577173453926652,0.4029759429687032,0.6270339226995969,0.4508830717528596,0.2608668218077783,0.645306183522979,0.6352336170766182,0.5467641543490933,0.17680189288896675,0.6880178014275897,0.6896108599609726,0.22254719624084218,0.7113405946921367,0.16279417830849174,0.27625782018550143,0.5540968783550415,0.39498809291879716,0.24730326449596635,0.32019038173935727,0.8266837906744533,0.2941886083218586,0.723761816850286,0.5444948208430489,0.2717718727758784,0.6031893861219604,0.3950779326064434,0.5145486540705813,0.4001296108771664,0.9641513631077493,0.16838682439370423,0.4916428298907809,0.5054969736483421,0.4294024387413303,0.6525473554883225,0.14272811099160643,0.5837193938363003,0.3210508639433224,0.36570065595385054,0.7905700469675996,0.6060608377070686,0.26998409384815086,0.23661868809645925,0.38816914571525474,0.3412466410640337,0.38294177792095907,0.38066963636284845,0.24877782967024753,0.15288758137106,0.07431628582028749,1.0,0.5225050831174769,0.5832399015410761,0.2683712098799484,0.4588445418932447,0.5245766535100653,0.8970073783931873,0.48153716053317963,0.5067565694204461,0.6716184464464472,0.4014375986996957,0.6389606406747261,0.25396908155523984,0.3345100712438438,0.4321481700798677,0.35063970333733635,0.341184175499716,0.5714756553235719,0.33460886533828554
Gene83,0.2610935907745818,0.6660494449449558,0.6562661032743198,0.5030974162477897,0.5593075929838036,0.37385265820713387,0.14896058168164877,0.15516782949350144,0.16256201814855775,0.13212963996533988,0.2957956119005263,0.6966906007604491,0.28774337721589416,0.763611224035361,0.46197523927715717,0.5505131675473601,0.6019011572799675,0.3874225795410062,0.4657001070817667,0.5957943680363992,0.6676041824667449,0.11288549351047705,0.28505605777083126,0.9072155211166166,0.6469687787363982,0.5272006707213253,0.18711826658747865,0.5534974327550836,0.39820372707929164,0.6150059309065057,0.2028130966632702,0.3808379599873734,0.82596076178856,0.3107875979506412,0.18696492569648682,0.4547126381481607,0.737754859477333,0.40175724470797386,0.7936177937768503,0.188488361697155,0.6677517182723073,0.6797667676683076,0.1166289092176116,0.49280675863366974,0.4432110115861116,0.7256514886252665,0.5790970158997581,0.5732107464299392,0.8570723416778013,0.7305565408563048,0.8794651279176524,0.5561008106660631,0.09491702264815682,0.44179526116978324,0.42958287887273383,0.8431224009678384,0.5833248260030048,0.7885365422963617,0.48622524004331796,0.8769520884254807,0.23147401502653997,0.14989480594606314,0.7602955921141427,0.02491378665095495,0.7197266918632823,0.37675613340158975,0.7607609131278354,0.4341137374900628,0.46659061071025426,0.8154267237164574,0.38762115044724893,0.44402323592290016,0.10507243877189149,0.7880180542433322,0.48006036404627683,0.37174271732396696,0.5623192622854366,0.6508250638081309,0.4738547396711329,0.35736995051246123,0.274679206179695,0.5225050831174769,1.0,0.49614215968939174,0.7577934422208439,0.8661560350413763,0.3087343714571581,0.16340938149330708,0.054343025429863745,0.5739190500333043,0.650116183551767,0.40357740583170565,0.3962139856409966,0.3837179624883472,0.6927534336006946,0.4929774919315975,0.4653599704450861,0.6700319615376124,0.19689446751832912,0.5702657828449794
Gene84,0.42591677922842663,0.5681872487421641,0.401329329903188,0.5461633099760255,0.3339441205677882,0.26494407643894274,0.42363604833936525,0.34172199511938334,0.26127903958001597,0.29183833661675834,0.6779360915352464,0.6013513557376534,0.019470757996629062,0.4316175274691391,0.20075174517273797,0.39771950812335954,0.8447108032324366,0.6919723923032202,0.8094435427078002,0.4889758333989081,0.5200757289941689,0.5000839186809981,0.1258612627197795,0.4361074448025065,0.10689837917700207,0.6373290722313123,0.2525173448597184,0.8481201905230246,0.46769444371749497,0.6408554532274156,0.6659770377066963,0.43470101010788725,0.8428177595550461,0.3456907750304806,0.8535579982286627,0.6611257459383968,0.5889495563747212,0.656461587508306,0.34153263808957424,0.5055754662870378,0.7843279794449334,0.4348642744853108,0.11918155938980463,0.5168883279227002,0.7691797208205344,0.7594224184619636,0.5547175290566275,0.1620932858284923,0.32400905518338957,0.7428604162285835,0.5349263179173325,0.4923340716252851,0.8717894887176912,0.278743985846564,0.46216624879509693,0.509377158957433,0.2468219619497658,0.31915479345869197,0.5236654282927405,0.10156212561703376,0.5354599283178827,0.5513604385826216,0.47350181786079926,0.3500135262244676,0.263583934584081,0.4251151202344263,0.3783504943731003,0.5529002217105878,0.5419166397425784,0.47402825723796965,0.3202579683577177,0.6041292703700872,0.5097193946510767,0.6523472410362345,0.5385299555408654,0.2541461698689356,0.32659194252255724,0.11992365787568393,0.7316593294024389,0.3215807775050947,0.3102205776309366,0.5832399015410761,0.49614215968939174,1.0,0.5950367110925918,0.3565206888670968,0.7908719856208339,0.4960485723887849,0.4573492035895309,0.3218117004936562,0.680477601318886,0.3828867809530375,0.5236810024121898,0.5458005137378024,0.7962400571164394,0.4190227900858186,0.7047985918017354,0.6938998785901944,0.8972598575965877,0.9333296541875618
Gene85,0.40500924730987176,0.5947383384352087,0.5808065254923458,0.6367276153501595,0.5193985224392285,0.4213443079234228,0.4665478249728225,0.21155197182874347,0.6548196284883773,0.554074354231678,0.696608625147022,0.5415789737773644,0.33836683945665974,0.5544598019507001,0.22905069062654493,0.5178716263259375,0.45396709366717153,0.6150185486388806,0.460388220499234,0.1416713856512477,0.5552652845677026,0.4534026324363293,0.1840429572266688,0.16519641618706205,0.2965081643172327,0.4475664499766073,0.22711215368001586,0.9198216810578023,0.1888201205683835,0.33837713139008774,0.4501109536227157,0.5513544440255997,0.2651766400024793,0.44805526700781045,0.7723452417571224,0.3267761108095522,0.5637441992398661,0.411557575716431,0.7634459984282833,0.6156156851329129,0.24438617750404745,0.17002351737661858,0.6031946077379974,0.6471252719383858,0.1948832409711319,0.6903823666766828,0.6702887898778465,0.6380334186293221,0.11366950630863792,0.6681635305905103,0.4342375291579448,0.43321712717970023,0.5775880515032739,0.544922408089316,0.8189525073903159,0.30047750310592786,0.39353670596692075,0.19944642269227664,0.7184990929263828,0.23651842400683942,0.6028264767792801,0.461733832955186,0.23894736534776767,0.631578264279677,0.5952223467294351,0.4609085788530666,0.5654544116497783,0.6247104928321638,0.6190634927486576,0.4288996739989157,0.43411568572929904,0.2550186311220718,0.3257117713885115,0.4292696696771346,0.6384505255925752,0.6197328387436876,0.08942896508356823,0.7974212656750717,0.37915855515675834,0.6974464352233383,0.3430452232731427,0.2683712098799484,0.7577934422208439,0.5950367110925918,1.0,0.614655580153231,0.21420243550319634,0.5401597599324302,0.5210079524310849,0.09630385585108503,0.5698284116866437,0.41856766253001926,0.6574848248886295,0.7367254976723941,0.5425411812734536,0.9608911564730963,0.7741148598078482,0.5489880525873622,0.11252381554396612,0.5932526755233662
Gene86,0.3748380773516411,0.484654135196201,0.15828892683662893,0.8878553198006031,0.5272614189533673,0.48673676374752767,0.2785865912265523,0.7523166153680025,0.547243833004193,0.39171270514970874,0.32646374325379446,0.7944541410574391,0.6151565253415523,0.5066102915883381,0.34288920744638596,0.194321077358032,0.9089666411173334,0.9092086244882329,0.4594370421563051,0.46339768995574904,0.47506799283429313,0.6813469182604965,0.21678862769530022,0.5043024015430433,0.759202158381246,0.32364409510904446,0.23172031804650373,0.5116666743561229,0.8104152884386888,0.8010961320600406,0.7948336569420875,0.2767929123524513,0.3163736567510108,0.8332673105054773,0.5670877816046886,0.3260643291293593,0.3510160599664871,0.49600879495817135,0.7025332532775466,0.9042568085775134,0.3228977116472383,0.6532941865402546,0.6997454435489259,0.6085146101301038,0.5701631164656122,0.7396361795977258,0.5980836614414795,0.37525858836008635,0.6359027122282435,0.12441730807097867,0.7097479432359435,0.5161853538661717,0.6789402604765402,0.46214415013759785,0.6964939312838212,0.3673266858657575,0.4130352822419547,0.7516351051658678,0.628958696080984,0.4211136377063256,0.3141475010489547,0.8500582277070976,0.6124794141406575,0.7551793504521254,0.4883055745111646,0.47616853348493204,0.467581461700443,0.8873283084218233,0.6899461490614134,0.2888104126976783,0.20576440928174405,0.6549938233423049,0.39546847736560914,0.2969989425077872,0.7698615151533083,0.3724959032645407,0.7228502802591303,0.3310181500722715,0.5835769102939763,0.4217724298643891,0.4653505149823068,0.4588445418932447,0.8661560350413763,0.3565206888670968,0.614655580153231,1.0,0.729530622037385,0.6172776811333398,0.6013893766149592,0.6836271919743313,0.492793570347352,0.3652160865388213,0.5675954008291149,0.8919206430560487,0.682033207606592,0.6735221408159278,0.4901135099256254,0.5580850132766089,0.5969560063356749,0.6068074748715571
Gene87,0.5739846083834286,0.7656876732966948,0.663415122696423,0.21835971037808383,0.24849670157944115,0.2419417096968725,0.6295387467598139,0.4166296300120249,0.6464985114020755,0.782945819079612,0.5157714945021652,0.7994507111400166,0.540515119039156,0.43978258781727636,0.314612939797057,0.8227621527648434,0.9405424384973906,0.3671884787769829,0.012165060102114988,0.4445196651150937,0.5507432416694394,0.5256020494368694,0.7370401488115369,0.6097950749340693,0.2519045233306765,0.33813239424248626,0.20069692393506727,0.9114809459764657,0.3951907936129569,0.369212220969935,0.5411856616570475,0.2891897620153751,0.21131264489264068,0.3263231285019639,0.32205890642143986,0.6314838304067039,0.8647544528335163,0.5169406666626628,0.7614663849276426,0.34981021862996436,0.4790659457108987,0.276664138155981,0.5736798705355073,0.6124129692726988,0.2806956870516369,0.42135176941926406,0.2896874208848201,0.4835211320448009,0.5307667017246958,0.47092656265903854,0.48285038078561715,0.54468777691495,0.6057449624134765,0.5146880409005883,0.2983121817752017,0.43790322520804636,0.5188944269689799,0.23658276562449382,0.36080170513810084,0.7236401680838498,0.5966219257741825,0.6000643796037806,0.45166765153896693,0.527614067952902,0.7523366416000674,0.514770935222864,0.5398441496085158,0.5581005684844373,0.2295475048264533,0.6200891811545577,0.8005824191318212,0.3642504650660737,0.5212656202673058,0.1544575837594655,0.24048484855710422,0.37147581101129895,0.4454561351363998,0.5259337835044864,0.371886375481757,0.4638934945440759,0.4799239799926936,0.5245766535100653,0.3087343714571581,0.7908719856208339,0.21420243550319634,0.729530622037385,1.0,0.29137951667039663,0.47391043106881703,0.28205017879411604,0.41352990224397396,0.6933773644923746,0.43737630032450536,0.46227749476549324,0.2622843385064053,0.3932071957250712,0.6241977828585746,0.33933868095510533,0.6812276121029461,0.4491002706390322
Gene88,0.7827290506086201,0.6917894786005543,0.4328116840356923,0.20734695371843004,0.271798400979152,0.3166503808129311,0.512014272444431,0.452035311973301,0.15298958843741955,0.5792040195218635,0.48650203738151454,0.17866746211244577,0.5073763352462656,0.2787327808863716,0.7922932812086525,0.624772163132516,0.506246958564289,0.6527195652868281,0.5650142827718635,0.49608908121678763,0.485015422606558,0.7598654572224419,0.27570663094387127,0.4948026574031375,0.8646373798106695,0.7035197807463587,0.40872684008306726,0.2058351034308929,0.38269023132462743,0.39444987376598056,0.0957420898175812,0.5485610361510463,0.5278037731563874,0.5057523198703859,0.21892439940690828,0.8722621686552496,0.3892073810617673,0.2719820904818211,0.36262005471699693,0.520406180389645,0.6026802595046455,0.4986257493559925,0.5044126523648558,0.05131371562040049,0.43568918296621245,0.3177283994850545,0.08013230812615174,0.5045691925607215,0.40372130775426124,0.3506398282954208,0.33582735705787387,0.2799432922011728,0.15080275125371873,0.5702703293848775,0.8100766089940428,0.6618212014348595,0.5711399748666461,0.5736216483512926,0.5633244227118719,0.712071421690898,0.1127993583313634,0.48429106137094585,0.4776371933097855,0.820637458991397,0.2740008623417863,0.42662881820315435,0.571835416212762,0.46613728300820656,0.3783891326936002,0.32042929423022715,0.43665282476483214,0.32158523289627944,0.41987179214835607,0.6936408972720011,0.9545751909264393,0.42852457673769767,0.6426977281715054,0.577428537528462,0.5834787924459425,0.3961158493493405,0.4363799045322776,0.8970073783931873,0.16340938149330708,0.4960485723887849,0.5401597599324302,0.6172776811333398,0.29137951667039663,1.0,0.39294491910348206,0.8053951860582804,0.9378632670904795,0.028920511976080476,0.48047314992142204,0.49130300067807176,0.31179921238157554,0.40505821435958966,0.21750457866779588,0.3589640390748575,0.46521500996581533,0.3850050659467594
Gene89,0.8254140207689916,0.393957468121585,0.38366371015400585,0.8713153605188471,0.818530953715298,0.4847013051314855,0.9228726159861167,0.614933363384994,0.0699752828503335,0.1846566078906759,0.5971196095285194,0.3514577457810179,0.43947399355856487,0.6580435479332376,0.5215896473929043,0.568756954864549,0.5962176459196594,0.21194700436541308,0.6517575284132746,0.3895581477024629,0.4529884495761188,0.8906256607196565,0.3046117558722967,0.388967123239941,0.7336311356692379,0.27188317060421235,0.5715807792604771,0.6402177700120326,0.6011664259011948,0.4902834596696733,0.46298503129863666,0.6196279992463123,0.8110950488192858,0.2752577574479611,0.4876544912649828,0.0839412108513849,0.2846167557332343,0.3514669421704148,0.7750088202544908,0.19330640129282828,0.7114729955804757,0.773526028292133,0.29370429092134115,0.48715001665233926,0.3996280289049627,0.7020817441888952,0.7386852790919519,0.5750773166479611,0.23218892412219322,0.38806580291004655,0.7484608664804423,0.7042386976081486,0.06284565206175757,0.6305101276458378,0.5457595809260178,0.5264504251682733,0.18044318323505093,0.5319204904640232,0.6875558197841619,0.6439883226662367,0.6075192127481062,0.47636437450496416,0.9137997957656652,0.44769566378508374,0.2185642528805326,0.4431458975470469,0.48074182275168303,0.7080688402664932,0.39923999523632836,0.2538040988384936,0.6134728109625371,0.3179552237653209,0.8099684814112651,0.14530930766988182,0.7619643116143864,0.31718321428513513,0.20056173768798752,0.17869931308117049,0.34508436043324675,0.5032450052990618,0.31858374984162807,0.48153716053317963,0.054343025429863745,0.4573492035895309,0.5210079524310849,0.6013893766149592,0.47391043106881703,0.39294491910348206,1.0,0.4588243465769906,0.24917429848333594,0.8928530520159408,0.6922903227630142,0.477993744005731,0.05471327938820508,0.2478334056958973,0.3525910044534251,0.5403584947562411,0.12956734031338035,0.48838764670747054
Gene90,0.418649299223175,0.5772182544126374,0.6856775316630163,0.7811360058914225,0.7484916818365741,0.3893432552820695,0.41252349188688575,0.7880023633186988,0.39845021119890767,0.9027581680785444,0.48198113440456974,0.7425592385189014,0.47552065611934746,0.3347146520547442,0.2662488908587957,0.6002461011283875,0.6394452482611344,0.6737949009475609,0.7177967653158496,0.6501806270983548,0.4537454730105103,0.35159384361669316,0.40565630466765346,0.7582241521331945,0.26641522799770284,0.6541421832165928,0.49895014585064174,0.5795021290111548,0.479644750820626,0.9213462070628319,0.32341035441632315,0.5083572885216074,0.1873986434759854,0.6672245524444466,0.5163902207402382,0.41998566942971743,0.05358075653135258,0.9370514052795802,0.39623851499643553,0.5920289309438986,0.2536791342415818,0.54533878107104,0.8332944423327332,0.48666341838413674,0.4336730687525043,0.7966228039685805,0.8786509740409999,0.6304818113301831,0.4678986002976687,0.6733528864890331,0.196877513790509,0.5498306333967764,0.3628904660169102,0.7141253703378903,0.627150942880974,0.48188490532998984,0.6454171084439781,0.5314578536564525,0.5301627305955838,0.837915223563575,0.14287346761522313,0.33256525073520227,0.45137581958439704,0.2882987535777847,0.6357541160736812,0.7260189658399113,0.3323253330981333,0.6434125997017085,0.5406623038832872,0.04890919254760662,0.10111990449210045,0.6007729154908481,0.5587216494046077,0.25172665710417,0.6185403395502278,0.3142493968389838,0.5832936846275625,0.6509292985474325,0.5219629404833218,0.5857200786448644,0.8195588514187574,0.5067565694204461,0.5739190500333043,0.3218117004936562,0.09630385585108503,0.6836271919743313,0.28205017879411604,0.8053951860582804,0.4588243465769906,1.0,0.43217032038124925,0.5089630801661649,0.28094294426570093,0.5128559794107348,0.32969499280397857,0.6529667847289451,0.5004705677388732,0.49886226822713736,0.2019254519726411,0.8738824953398336
Gene91,0.5165861286704982,0.3092316248126986,0.3777052608875669,0.7132767199866306,0.5428456651640756,0.2397015550352644,0.3124191280948445,0.36579059464279695,0.6101983030198197,0.6894761240594802,0.6146961777110743,0.21715421664288348,0.24041061841525269,0.14416341780933484,0.24550063027367186,0.3833415053274577,0.13930666794757662,0.48154870310548936,0.0690258983019526,0.7122278464629263,0.5240847998703639,0.5659162691370647,0.547886177826634,0.34006467317397354,0.40171124560765237,0.6022464067147328,0.5476193715409621,0.4131278370361985,0.6645907679640779,0.3024057448022538,0.3992424429251295,0.5090028399985053,0.215436509260302,0.5781508253914258,0.26941805122883156,0.8355016194642635,0.46715588870731983,0.5304075365092336,0.7440579345409488,0.14762084657099223,0.43971863439371645,0.5348822296926106,0.7581747396096628,0.22105421245029933,0.35864482072874676,0.3025403995880755,0.3831818616877185,0.3390603597177332,0.6346129620274679,0.7460732063124047,0.4277841885016531,0.43965008231531655,0.16130500836549505,0.2272292556974671,0.36595582473798915,0.6311234412928866,0.5460047529515242,0.24676317768110162,0.46940454799597975,0.10722708528624042,0.6707159371432245,0.7750488851694566,0.4588345344604167,0.24043867880750985,0.5540867307924424,0.4591452889215063,0.5217647406427405,0.6654581362877907,0.24553954927371052,0.539356636478988,0.48876252304099377,0.6557851494386043,0.5726209583459427,0.5835071419932261,0.23967739453472814,0.46639805906431064,0.4282722184867031,0.6561088573512484,0.43655361145351756,0.42964004498852804,0.6003225710931023,0.6716184464464472,0.650116183551767,0.680477601318886,0.5698284116866437,0.492793570347352,0.41352990224397396,0.9378632670904795,0.24917429848333594,0.43217032038124925,1.0,0.48750313211930596,0.4999499975534094,0.8256383927682798,0.5072854847307824,0.6911594901123516,0.6280751117329255,0.16955207503326186,0.8268067751825554,0.4142897812836135
Gene92,0.6448251693383142,0.8446094420417614,0.1808309263123975,0.5643911075445188,0.3777757238096824,0.46608424600435994,0.7576518199643346,0.6987301952090775,0.5391728516665355,0.7060500131298185,0.7964725231190105,0.5549713346225751,0.336372473151874,0.26726515771391235,0.3495709675114914,0.7334555123135527,0.552686804365101,0.8617126704460725,0.6696294375897562,0.5105305629812377,0.926803594802835,0.6875221069989363,0.46906377134671956,0.5309634623174835,0.29808692803872017,0.8828604929489945,0.5054588684874323,0.7911131985925188,0.7017113853730836,0.8752977474198098,0.6010986445680417,0.8299597110559508,0.6990830196384604,0.5832381637891535,0.6917268976682649,0.36385695377760197,0.5928547291555539,0.19506762433423108,0.5062839850892684,0.41424009677305224,0.37311473010994806,0.5356159807066829,0.5204603884732479,0.5263688254921477,0.7144367448153741,0.3089325433447272,0.3561620490093806,0.6802835889246099,0.23246874868654577,0.5588716979843318,0.29810691107179027,0.598981116942306,0.15954359093376858,0.5326409708149794,0.4604510320037922,0.3257270253732433,0.5447030729964035,0.633904900391185,0.622862778452673,0.4719044844065449,0.8424229785588255,0.6403685403329196,0.5793022748006303,0.3911139963054604,0.6294690154587294,0.5610617658947319,0.5358646323910561,0.23784908828685325,0.5858616851609759,0.2631695926735419,0.5970664851160499,0.6709065988202331,0.0549393308090006,0.050398643333442794,0.3356030817879047,0.5199355989466933,0.556482381119707,0.508631795232341,0.5333483341478009,0.11709825680069408,0.43632154323844696,0.4014375986996957,0.40357740583170565,0.3828867809530375,0.41856766253001926,0.3652160865388213,0.6933773644923746,0.028920511976080476,0.8928530520159408,0.5089630801661649,0.48750313211930596,1.0,0.7413502756896067,0.9042029239262447,0.4403081607686297,0.11056856085771777,0.5887167051344862,0.7386589897335285,0.3814089502994631,0.44784716651243545
